# Moller et al. 2022 
# SNe Ia selected with SuperNNova using host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology 
# No HQ nor JLA cuts 
# Columns are: SNID=id zHD=redshift IAUC=naming SuperNNova probabilities= all_class0_S_0, average_probability_set_0 
#              SALT2 fit= c,x1,zHDERR,cERR,x1ERR 
SNID,IAUC,SNTYPE,zHD,c,x1,zHDERR,cERR,x1ERR,HOSTGAL_MAG_r,all_class0_S_0,average_probability_set_0
1338471,DES15S2mxe      ,1,0.5312,-0.0199752,-0.6597609999999999,0.001,0.0184604,0.6774600000000001,22.46,0.9999417,0.9879192
1338485,DES15S2nfa      ,0,0.5847,0.11379,1.81126,0.001,0.0562255,0.73517,23.05,0.997658,0.9989454
1338537,DES15S2mxq      ,0,0.7688,-0.290396,1.96964,0.001,0.12044,1.57043,22.96,0.9999378,0.9998957
1338649,DES15S1mya      ,1,0.6133,0.0300107,-0.476014,0.001,0.0150889,0.83719,23.15,0.9993937,0.99954385
1338665,DES15X3naf      ,0,0.7206,0.18093,-1.17979,0.001,0.0833676,0.8603200000000001,22.85,0.79510945,0.7890784
1338675,DES15X3naa      ,1,0.3306,0.0398908,-0.22696,0.001,0.0263738,0.17989,22.34,1.0,1.0
1338718,DES15S1nfd      ,0,0.7331,0.0694587,1.01576,0.001,0.0830163,0.8401799999999999,23.18,0.94826925,0.97177905
1338739,DES15X3ndg      ,0,0.2351,0.38888,0.55229,0.001,0.0454191999999999,0.58117,20.77,0.9999982,0.9997778
1338749,DES15X3mxz      ,0,0.8581,-0.371436,2.11714,0.001,0.0624963,0.77661,22.87,0.99997485,0.9999725
1338762,DES15C1myb      ,0,0.4205,-0.0802386,1.12712,0.001,0.0256552,0.24816,20.99,1.0,1.0
1338843,DES15C1nfb      ,1,0.1303,0.3890099999999999,-1.6895,0.001,0.0342171999999999,0.19155,18.34,0.9992442,0.9878441
1338849,DES15C1nfc      ,0,0.62,-0.0844451,-1.08743,0.001,0.0578221,0.66532,21.82,0.99981314,0.99989814
1338940,DES15C3myk      ,0,0.7733,0.27041,-0.4841029999999999,0.001,0.0913941,0.92885,23.51,0.9971842,0.99915963
1338959,DES15X2nak      ,0,0.4617,0.0709045,0.99665,0.001,0.0340168,0.477,21.75,0.99999726,0.9999968
1339002,DES15X2nkl      ,1,0.3025,0.1118599999999999,-0.8866639999999999,0.001,0.0408163,0.34188,20.7,0.99999964,0.9999997
1339056,DES15X2nks      ,0,0.7529,-0.143269,-0.0477270999999999,0.001,0.0716853,0.74036,23.39,0.9741392,0.95200217
1339075,DES15X2nkn      ,0,0.8881,0.0843646,2.23823,0.001,0.11498,1.48044,23.12,0.9939097,0.99310267
1339102,DES15X2nku      ,0,0.648,0.0299949999999999,1.7412,0.001,0.00737332,1.01981,21.79,0.94530314,0.9300677
1339109,DES15X2nkr      ,0,0.8721,-0.0941258,1.39614,0.001,0.0948794999999999,1.32424,23.14,0.9978575,0.9952326
1339131,DES15X2nky      ,0,0.7831,-0.12668,1.17823,0.001,0.0930032,1.10692,22.95,0.99919516,0.9997112
1339149,DES15X2nkz      ,1,0.4688,0.0348157,0.2172199999999999,0.001,0.0361543,0.40848,22.23,0.9999999,0.9999998
1339217,DES15C3naz      ,0,0.3319,0.34314,-0.897955,0.001,0.0414883,0.48015,20.96,0.99998915,0.99963284
1339220,DES15C3nbd      ,0,0.5999,0.0605948,-0.231736,0.001,0.0387746999999999,0.4585899999999999,21.66,1.0,1.0
1339227,DES15C3nbi      ,0,0.8208,-0.0348797,-0.541587,0.001,0.0546136999999999,0.38904,23.05,0.9999988,0.9999994
1339232,DES15C3nfk      ,0,0.9686,-0.0682654,0.11306,0.001,0.0605577999999999,0.7701899999999999,23.34,0.58856034,0.51555187
1339246,DES15C3nbs      ,0,0.9579,-0.0653356,0.0459721,0.001,0.0798003,0.879,22.77,0.9971095,0.96014756
1339276,DES15X3nbj      ,0,0.9636,-0.0999649,0.0272785,0.001,0.0558811,0.6997,23.57,0.99800867,0.8169452
1339291,DES15E2nbp      ,0,0.8179,-0.172415,1.11804,0.001,0.0880714,0.99016,22.35,0.9999529,0.9999477
1339327,DES15E2ncy      ,0,0.7725,-0.1216599999999999,0.71245,0.001,0.0803306,0.77965,23.72,0.99999857,0.99998885
1339339,DES15X3nff      ,0,0.8701,-0.0821517,-0.984814,0.001,0.0697541999999999,0.66522,24.05,0.8696981,0.9738821
1339392,DES15C2njv      ,1,0.1815,-0.0626966,-0.714525,0.001,0.0278632999999999,0.16518,19.61,1.0,0.9999999
1339425,DES15C2nfj      ,0,0.5358,0.18666,-0.983606,0.001,0.0699126,0.78079,21.94,0.4650988,0.8321187
1339450,DES15C2nfs      ,1,0.5505,0.12502,-1.4554,0.001,0.0547559999999999,0.67497,21.16,0.99679536,0.9942439
1339666,DES15C2nfq      ,0,0.8531,-0.144082,-0.491897,0.001,0.1067099999999999,1.09192,22.43,0.9996569,0.999893
1339702,DES15E1noa      ,0,0.2562,0.0140382,-1.7299400000000005,0.001,0.0449309,0.40102,21.12,0.9999999,0.99999636
1339703,DES15E1noc      ,0,0.4927,-0.109623,-0.336005,0.001,0.0433467,0.53625,20.9,0.97846675,0.99493825
1339716,DES15E1nny      ,0,0.4568,0.11394,1.99336,0.001,0.0495431,0.76251,22.42,0.9999962,0.9999962
1339875,DES15X1nol      ,0,0.4594,0.0390594,-0.537365,0.001,0.0385723,0.44747,22.22,0.99999905,0.99999744
1339891,DES15X1ngh      ,0,0.7221,0.00872072,2.0304,0.001,0.0929284,0.85377,23.02,0.9989679,0.9988057
1340132,DES15S1nij      ,0,0.6094,0.0340858,-2.4228400000000003,0.001,0.0947678,0.7128899999999999,22.97,0.99393165,0.9940678
1340141,DES15S1ngt      ,0,0.6541,0.0675635,0.79751,0.001,0.0695391,0.93142,22.98,0.99966514,0.99912673
1340253,DES15S1noo      ,0,0.6926,-0.0798302,-1.43472,0.001,0.0547148,0.75522,22.86,0.9999751,0.99998224
1340354,DES15X3nhs      ,0,0.9056,-0.140311,-2.65615,0.001,0.0989434999999999,0.98446,23.67,0.8527303,0.81478846
1340460,DES15C1nhu      ,0,0.6378,-0.00523111,-0.154143,0.001,0.0603645,0.78605,22.78,0.9935156,0.99692553
1340470,DES15X1nou      ,0,0.5806,0.0824983,1.68798,0.001,0.0567384,0.78891,22.08,0.8793316,0.8648613
1340493,DES15C1noy      ,0,0.7172,-0.0816377,-0.986892,0.001,0.0532758,0.73452,22.53,0.99987876,0.999962
1340521,DES15C1npe      ,0,0.6536,0.00149635,1.23461,0.001,0.0498046999999999,0.7688,22.27,0.99998415,0.99999416
1340539,DES15C1noz      ,0,0.4477,0.0264067999999999,0.7720100000000001,0.001,0.0370236,0.39986,23.2,1.0,0.9999999
1340700,DES15X3nlm      ,0,0.3255,0.13324,-0.289148,0.001,0.0355114,0.34883,20.9,1.0,0.9999998
1340706,DES15X3nln      ,0,0.2932,0.0756946,-0.000856563,0.001,0.031796,0.2327199999999999,21.89,1.0,0.9999998
1340746,DES15X3nls      ,0,0.8385,-0.0503705,3.98485,0.001,0.0703318,1.11815,23.79,0.998782,0.8906207
1340954,DES15C2npq      ,0,0.3022,0.047017,-0.924686,0.001,0.0318967,0.23783,19.83,1.0,1.0
1341116,DES15C3njn      ,0,0.7385,-0.00174551,-0.605531,0.001,0.0975452,1.00223,24.63,0.2018903,0.6336466
1341209,DES15C3nre      ,0,1.035,0.11102,0.88376,0.001,0.0939442,1.19131,23.92,0.9929351,0.95062196
1341227,DES15C3njf      ,0,0.8304,0.12809,-0.5531020000000001,0.001,0.0638799999999999,0.4935199999999999,23.49,0.9999919,0.99998647
1341271,DES15C3njs      ,0,0.8258,-0.0411751,-2.24729,0.001,0.0770275,0.6993699999999999,23.5,0.9978478,0.9809307
1341370,DES15E2nlz      ,1,0.409,0.0596069,1.17962,0.005,0.0375773,0.59615,24.05,1.0,0.9999999
1341423,DES15E2nqm      ,0,0.5971,-0.162417,-0.208205,0.001,0.0400919,0.48348,22.29,0.99999976,0.99999934
1341426,DES15E2nqk      ,0,0.5532,0.0201412,-0.383513,0.001,0.0605478,0.71044,22.87,0.9978613,0.9990344
1341459,DES15X2nqw      ,0,0.5222,-0.0491912,0.4749,0.0001,0.046091,0.67518,21.01,0.99999607,0.99999857
1341502,DES15X2nra      ,0,0.5106,0.0545066,-0.21906,0.001,0.0556054,0.93165,22.24,0.9992632,0.9963778
1341556,DES15X2nqo      ,0,0.7158,-0.0330468,-1.09072,0.001,0.0658286999999999,0.8430799999999999,23.67,0.9986761,0.9829482
1341743,DES15C3nxw      ,0,0.6842,-0.0233541,-0.440062,0.001,0.0485856,0.58691,22.07,0.9999752,0.9999792
1341857,DES15C1nuu      ,0,0.5031,0.0230212,-1.76826,0.001,0.0601103,0.5762,21.39,0.9999981,0.99999535
1341894,DES15X1nxy      ,1,0.3129,-0.0182996,-0.156909,0.001,0.0317546,0.33089,21.67,1.0,0.9999999
1342255,DES15S2ocv      ,1,0.2189,-0.0745587,0.67411,0.001,0.0260754999999999,0.25353,21.4,1.0,0.9999998
1342647,DES15E2ntj      ,0,0.5162,0.16367,-0.531137,0.001,0.0640988,0.8214,22.24,0.99995816,0.99996483
1342707,DES15X2ntu      ,0,0.6524,0.0525751999999999,0.29639,0.001,0.0634455,0.82639,22.08,0.99915755,0.99921924
1342712,DES15X2ode      ,0,0.5064,0.17731,1.45263,0.001,0.0577834,1.08976,21.44,0.96512926,0.89219475
1342810,DES15X2ntp      ,0,0.7009,-0.0971789,-0.431339,0.001,0.0648678999999999,0.98936,21.89,0.9995253,0.9997236
1342906,DES15C1nuv      ,0,0.4974,-0.0303903999999999,-1.18199,0.001,0.0459559,0.47395,20.77,0.9999999,1.0
1343208,DES15C3nym      ,1,0.495,0.0114261,-0.452402,0.001,0.0325518,0.47298,21.92,0.9719179,0.9934877
1343401,DES15X1odo      ,1,0.3828,-0.0316696,0.8188300000000001,0.001,0.0355284,0.71619,21.02,0.9999989,0.99999845
1343542,DES15E1nzd      ,0,0.7851,-0.133502,-1.25069,0.001,0.0799498,0.77105,23.25,0.9995864,0.9995249
1343759,DES15C3odz      ,1,0.5062,-0.0872851,0.44896,0.001,0.0241832,0.33715,22.59,1.0,0.99999464
1343871,DES15S1oeh      ,1,0.6379,-0.0745965,1.39185,0.005,0.0499832,1.11916,24.47,0.99427265,0.9985275
1344267,DES15S2okk      ,0,0.5063,-0.0386742,-0.250949,0.001,0.0387927,1.03742,21.32,0.9999639,0.99616325
1344274,DES15S2okl      ,1,0.1591,0.0276276,3.38905,0.005,0.0336879,0.20017,25.28,0.9999926,0.9994671
1344303,DES15S2oko      ,0,0.0939,0.18789,0.17884,0.001,0.0348138,0.16475,19.18,0.9999895,0.9999784
1344347,DES15S2okx      ,0,0.2636,-0.0414531999999999,1.0207,0.001,0.0284802,0.35284,19.06,0.9999999,0.99999934
1344355,DES15S2okm      ,0,0.2445,0.0614971,-0.666982,0.001,0.0279795,0.22198,21.79,1.0,0.9999998
1344598,DES15S2okq      ,0,0.6961,-0.118492,-1.20689,0.001,0.0613366999999999,0.71928,22.6,0.9999182,0.9998709
1344689,DES15X2oku      ,0,0.5011,0.0928365,-0.7887770000000001,0.001,0.071208,1.43523,21.96,0.9859794,0.99100006
1344692,DES15X2ogh      ,1,0.3793,0.22658,-0.36983,0.001,0.0680749,1.36046,20.36,0.8929326,0.789538
1344800,DES15C1ola      ,0,0.8104,-0.183109,-0.0721789,0.001,0.0836698,0.8382,22.78,0.99999213,0.99997807
1345143,DES15C2ogw      ,0,0.6654,0.0936564,0.8493200000000001,0.001,0.0907258999999999,1.2577200000000002,22.97,0.99916327,0.9977679
1345441,DES15C3oov      ,0,0.7147,0.20393,-1.02931,0.001,0.10246,1.33407,23.18,0.7062368,0.88616914
1345458,DES15C3oho      ,0,0.5687,0.0907581,-1.31848,0.001,0.0443661999999999,0.80209,22.12,0.99862325,0.9993745
1345553,DES15X1ojh      ,1,0.3179,-0.104014,-0.245247,0.001,0.0284322999999999,0.41361,22.12,0.99999976,0.99999905
1345594,DES15X1oqk      ,1,0.4224,-0.1171349999999999,-0.399713,0.0005,0.0422017,0.91403,21.07,0.99997807,0.9997195
1345617,DES15X1opb      ,0,0.4562,0.1719,1.1565299999999998,0.001,0.0653026999999999,1.09502,21.89,0.99845195,0.991837
1345899,DES15C3olc      ,1,0.0664,-0.0296384999999999,-0.926788,0.001,0.0286012999999999,0.14476,19.85,0.99910885,0.9997776
1346137,DES15C1olp      ,1,0.3633,0.0813626,0.8422200000000001,0.001,0.0347855,0.46478,21.13,0.9999987,0.9999897
1346139,DES15C1olo      ,0,0.5032,0.0423456,0.80687,0.001,0.0467121999999999,1.00586,21.31,0.9998202,0.9979199
1346149,DES15C1olu      ,0,0.5843,0.0007764019999999,-0.0302362,0.001,0.0555758,0.93301,21.86,0.9999943,0.9999924
1346387,DES15C3omh      ,1,0.3357,0.0303232,-2.22828,0.0005,0.0288067999999999,0.3068099999999999,24.48,0.99899334,0.5420849
1346612,DES15C3opi      ,0,0.9227,-0.128049,-0.523676,0.001,0.0785188,0.72133,23.38,0.99911517,0.9997156
1346627,DES15C3opx      ,0,0.6819,-0.121669,-1.17022,0.001,0.0352658,0.5068699999999999,23.11,0.9990864,0.78512007
1346956,DES15C2oxn      ,101,0.3335,-0.0264327999999999,1.14573,0.005,0.0304091999999999,0.27514,26.33,0.9981115,0.9995321
1346966,DES15C2oxo      ,101,0.3351,-0.0823652,0.72575,0.001,0.0294161,0.36419,21.51,1.0,0.99999934
1346992,DES15C1oxp      ,0,0.5712,0.081289,-0.211102,0.001,0.066957,0.8225399999999999,22.0,0.99957675,0.99894714
1347120,DES15C3orz      ,1,0.1795,0.0769924999999999,-0.677678,0.005,0.028072,0.13746,24.58,0.9444381,0.8792343
1347478,DES15S2ouq      ,0,0.4888,0.0506991,1.92883,0.001,0.0611013,0.7361300000000001,22.6,0.99995744,0.99908847
1347595,DES15X2otd      ,0,0.7443,-0.0935251,-3.5145800000000005,0.001,0.14155,2.48788,23.35,0.9962656,0.9982805
1348485,DES15C1pai      ,0,0.6823,-0.0730113999999999,-0.978486,0.001,0.0579488,0.8938799999999999,22.88,0.99691665,0.9945429
1770201,DES17E1c        ,0,0.5554,-0.0509153,3.77076,0.001,0.0368321999999999,1.54799,21.51,0.9999969,0.99999887
1770211,DES17X3g        ,0,0.4578,0.0568968,0.95449,0.001,0.0271454,0.25639,22.63,0.999949,0.9999649
1770225,DES17X3i        ,0,0.5807,-0.0330801,-1.52313,0.001,0.0543506,0.8781700000000001,22.74,0.9097924,0.93199176
1770386,DES17E2fr       ,0,0.368,-0.0390912,-1.0497,0.001,0.0288113,0.23301,21.31,1.0,1.0
1770442,DES17X1fz       ,1,0.3458,0.0568510999999999,-1.21771,0.001,0.0314262,0.33437,21.34,0.999997,0.99996793
1770487,DES17X1gb       ,0,0.5364,-0.183098,0.1028099999999999,0.001,0.0322528,0.35484,22.87,0.999998,0.99848306
1770627,DES17X2nx       ,0,0.5976,-0.127309,0.27935,0.001,0.0556908,0.80357,22.3,0.99998426,0.99997365
1770680,DES17X2nz       ,0,0.6091,0.10925,1.27494,0.001,0.0596233,0.8276600000000001,21.86,0.9999455,0.9992857
1770844,DES17C3dk       ,0,1.1242,-0.126683,1.9728,0.001,0.0629226,1.14614,24.83,0.9157772,0.76695454
1773049,DES17E2aq       ,1,0.3502,-0.0573613,0.50388,0.001,0.025398,0.20718,21.66,1.0,1.0
1773078,DES17E2bx       ,1,0.2714,-0.0192210999999999,0.8740600000000001,0.001,0.0256999,0.18257,21.34,1.0,0.9999999
1773237,DES17E1gn       ,0,0.3919,0.0296473999999999,-0.473238,0.001,0.0399711,0.39897,20.96,0.9999999,0.9999994
1773280,DES17E1gu       ,0,0.799,-0.2028569999999999,1.49826,0.001,0.0837525,1.20662,22.59,0.9999815,0.9999156
1774072,DES17E1by       ,1,0.2855,0.0164907,-0.0952885,0.001,0.0291468,0.22449,20.78,1.0,1.0
1776329,DES17S2mu       ,0,0.4244,0.0434264,-0.6460560000000001,0.001,0.0413325,0.61538,23.2,0.9445706,0.96463317
1777082,DES17X1ig       ,0,0.5121,0.00185618,2.37089,0.001,0.0447045,0.96401,21.87,0.9999435,0.999829
1777122,DES17X1ij       ,0,0.4626,-0.261785,-2.11889,0.001,0.0390501,0.58648,20.73,0.999385,0.98891896
1777216,DES17S1mg       ,0,0.5763,-0.048207,-0.611129,0.001,0.0584448,0.85329,21.77,0.9973732,0.9906821
1778026,DES17C3ek       ,0,0.8734,-0.173602,-1.99401,0.001,0.0935552,1.15128,22.97,0.9990632,0.9997412
1780045,DES17C2or       ,0,0.2423,-0.0106197999999999,1.1545,0.001,0.0286274,0.25825,20.22,1.0,0.99999917
1780122,DES17E2ox       ,0,0.5099,-0.085394,-0.6508470000000001,0.001,0.0356619,0.41752,21.34,0.99999964,0.9998862
1782065,DES17C2pl       ,0,0.2017,0.0113571,-0.939939,0.001,0.030128,0.2310199999999999,20.12,0.99999964,0.96979284
1784110,DES17X1kw       ,0,0.4599,0.14235,2.08903,0.001,0.0466776999999999,0.61327,21.79,0.9999982,0.9999364
1790098,DES17E1so       ,1,0.3924,-0.0654188,0.41945,0.001,0.0249000999999999,0.18073,23.61,1.0,1.0
1791116,DES17E2sp       ,1,0.3119,0.0232782,0.7662100000000001,0.001,0.0258837,0.17855,20.52,1.0,1.0
1792093,DES17X3rg       ,0,0.2766,-0.106983,0.33223,0.001,0.0281277,0.1773799999999999,21.22,1.0,1.0
1795052,DES17X3rr       ,0,0.6792,0.0720091,1.06919,0.001,0.0394871,0.41151,22.47,0.99999964,0.99999076
1797044,DES17X3ty       ,0,0.4667,0.1294,-0.0621427,0.001,0.0435708,0.4812,22.14,0.9999999,0.9999979
1810037,DES17E1sr       ,0,0.4965,0.0352758,-2.6309400000000003,0.001,0.0654723,0.49591,23.2,0.99993825,0.99996364
1810087,DES17C2tv       ,0,0.5594,-0.064185,0.25185,0.001,0.0489651,0.67742,22.49,0.9999982,0.9999975
1810236,DES17C1zy       ,0,0.4293,-0.0312624,1.31831,0.001,0.0340504,0.37213,21.54,0.9999987,0.99980193
1810306,DES17S1vp       ,0,0.6413,-0.0587998,-0.128632,0.001,0.0634584,0.7852,21.77,0.9993179,0.99832916
1811099,DES17C2abq      ,0,0.4901,-0.046152,1.66244,0.001,0.0531353,0.95851,21.47,0.99999857,0.9998876
1812124,DES17C3va       ,0,0.9608,0.0856141999999999,0.7571100000000001,0.001,0.1075599999999999,1.21696,23.63,0.9947773,0.996976
1813112,DES17C1vu       ,0,0.7488,-0.0653030999999999,3.83157,0.001,0.094776,1.58891,22.03,0.97439563,0.9935435
1817269,DES17C3aaf      ,0,0.5301,0.0355088,-0.177559,0.001,0.0299541,0.29005,22.59,0.99999976,0.99999964
1826039,DES17C3aag      ,0,0.8392,0.0318934,0.0428404,0.001,0.0757998999999999,0.60865,23.15,0.99994457,0.9968523
1833067,DES17E2ahq      ,0,0.5558,0.0208492,0.30754,0.001,0.0419965,0.44397,22.61,0.99999905,0.9999849
1833071,DES17E2aho      ,0,0.7598,0.0298315,1.83368,0.001,0.0798322,1.04295,23.95,0.99908507,0.99951315
1833321,DES17C1aat      ,0,0.6248,0.0261420999999999,1.37746,0.001,0.069109,0.99265,22.63,0.9949569,0.9981127
1833339,DES17C1ald      ,1,0.1305,0.0108264,-1.20619,0.001,0.0291783,0.16445,19.34,1.0,1.0
1833572,DES17X3adq      ,0,0.8912,-0.014878,1.1857,0.001,0.0893106,1.01365,22.74,0.9983163,0.71868503
1834104,DES17C1aau      ,0,0.2393,-0.0589149,-0.111427,0.001,0.025974,0.12102,20.54,1.0,1.0
1835110,DES17C2acb      ,1,0.3455,-0.129716,0.6852199999999999,0.001,0.0247347999999999,0.1735799999999999,23.44,1.0,1.0
1838105,DES17C1alf      ,0,0.5433,-0.158377,0.77,0.001,0.0390890999999999,0.47894,22.02,1.0,0.9999998
1840041,DES17X1alj      ,101,0.2389,0.032395,-0.7802479999999999,0.001,0.0301529,0.20335,21.46,1.0,0.9999998
1842087,DES17C3aco      ,0,1.0835,0.152,0.34684,0.001,0.0990706,0.79842,24.22,0.99992216,0.9998671
1847028,DES17S2adv      ,0,0.5802,0.0780176,1.25711,0.001,0.0581416999999999,0.77573,21.97,0.9999672,0.99998254
1847079,DES17S1all      ,0,0.3304,0.1030099999999999,0.36612,0.001,0.0298348999999999,0.2356199999999999,22.23,0.9999999,0.99999934
1847100,DES17X2alq      ,1,0.3739,-0.0922635,0.4554399999999999,0.005,0.0264548,0.19209,24.7,1.0,1.0
1847148,DES17S2alm      ,0,0.5063,-0.0408251999999999,1.29424,0.001,0.0510116999999999,0.79256,21.33,0.5019194,0.6876362
1847151,DES17S2aln      ,0,0.4068,0.11089,-0.730054,0.001,0.0470945,0.5937100000000001,21.16,0.9999112,0.9967696
1847165,DES17S2als      ,1,0.3875,-0.0248860999999999,1.7242,0.001,0.0255394,0.24419,23.19,1.0,1.0
1847215,DES17X2apa      ,0,0.732,-0.0491763,2.89601,0.001,0.1058099999999999,1.39417,22.59,0.9938214,0.9984323
1847216,DES17X2apz      ,0,0.4791,0.24844,-0.75249,0.001,0.0551315,0.5181399999999999,21.92,0.99997866,0.9995329
1847303,DES17X3alt      ,0,0.4796,-0.0101493,-0.165186,0.001,0.0276253,0.24829,23.67,1.0,1.0
1847310,DES17C3aeq      ,0,1.0753,-0.0512341,-0.461227,0.001,0.0916476,1.2546700000000002,23.88,0.99197584,0.9936277
1847317,DES17C3aer      ,0,0.8177,0.0113209,-2.33763,0.001,0.0763085,0.64589,23.64,0.9991078,0.95695865
1848092,DES17S1alv      ,0,0.5877,-0.0532641999999999,-0.152124,0.001,0.0621093,0.7398899999999999,21.95,0.9997075,0.9995583
1849051,DES17X2agh      ,101,0.3055,-0.00777257,1.72795,0.001,0.0294572,0.21655,21.17,1.0,1.0
1849244,DES17X2arc      ,0,0.577,0.19502,1.75858,0.001,0.0551549,0.73327,21.99,0.9954359,0.9946324
1849276,DES17X3agq      ,0,0.6141,-0.0333245,0.4493899999999999,0.001,0.0396461,0.56084,22.73,0.9999933,0.9998685
1850045,DES17E1aij      ,1,0.3131,0.0924101,-1.22029,0.001,0.0340746,0.26595,21.84,0.9997751,0.9998463
1850051,DES17E1ahz      ,0,0.4876,0.16438,2.08113,0.001,0.0469838,0.6471399999999999,21.86,0.99920577,0.99879754
1851018,DES17E2ajt      ,1,0.6288,-0.084996,-0.4063989999999999,0.005,0.0458709,0.61546,24.97,0.99997985,0.9999927
1851175,DES17C3arl      ,0,0.8718,-0.0206342,-1.94612,0.001,0.0859955,0.66662,23.72,0.9900581,0.880061
1852058,DES17E2arn      ,1,0.379,-0.0801468,0.54355,0.005,0.0285390999999999,0.22801,24.44,1.0,1.0
1854103,DES17C2arq      ,0,0.4668,0.0418635999999999,-0.8612479999999999,0.001,0.0444834999999999,0.51452,21.24,0.99999976,0.99999875
1855026,DES17S2aof      ,0,0.7356,0.0386885,-0.0762939,0.001,0.10478,1.44169,23.72,0.9197461,0.8987881
1856017,DES17S2aos      ,0,0.9017,0.18193,0.88597,0.001,0.14687,1.37578,22.58,0.92488164,0.6821666
1856065,DES17X3aoq      ,0,0.7889,0.0263111,0.5856399999999999,0.001,0.10372,1.05491,23.68,0.9947883,0.9127504
1860025,DES17E1axa      ,1,0.2353,-0.0898026,-1.02291,0.001,0.0305144999999999,0.1804599999999999,22.38,1.0,0.9999998
1861164,DES17C1ayc      ,1,0.4345,0.0349204,0.1451599999999999,0.005,0.0312366,0.30578,23.26,1.0,1.0
1861178,DES17X1ayb      ,1,0.2909,0.00529629,0.73639,0.001,0.0283205999999999,0.17495,21.84,1.0,1.0
1861210,DES17C2bah      ,0,0.5423,-0.0702531999999999,0.32195,0.001,0.0429112,0.472,22.93,0.99999976,0.99999917
1861472,DES17X3ayg      ,0,0.8378,-0.0038762,-0.658958,0.001,0.0891545,0.6584300000000001,23.5,0.9998981,0.9999423
1862039,DES17S1ayh      ,0,0.287,0.10639,-0.491521,0.001,0.0455936999999999,0.36806,20.38,0.9999993,0.9291773
1862334,DES17X2bej      ,0,0.5496,0.19337,-1.46845,0.001,0.0713976,0.64863,22.19,0.98953587,0.99511224
1864046,DES17C3aym      ,0,0.7487,0.0150756,1.1219,0.001,0.0760789,0.72865,23.29,0.64384335,0.8126749
1864084,DES17X3awj      ,0,0.6054,-0.0704243,0.4156,0.001,0.0305172,0.30467,23.42,1.0,1.0
1867019,DES17E1beg      ,1,0.221,0.14023,0.48073,0.001,0.0284971,0.19762,20.52,1.0,0.9999999
1871017,DES17C1azd      ,1,0.3372,-0.144339,0.18384,0.005,0.0240828,0.16969,20.33,1.0,1.0
1872027,DES17C1bat      ,1,0.1963,0.16193,-1.31694,0.001,0.0409261,0.31726,20.11,0.99999833,0.9999987
1872097,DES17C3bit      ,0,0.8413,0.11595,-1.52231,0.001,0.10627,0.63947,22.79,0.9988707,0.9892607
1876204,DES17C3blq      ,101,0.5101,0.0378270999999999,-1.78853,0.001,0.0327582,0.53998,22.24,0.012086656,0.65530545
1876287,DES17E1bmf      ,1,0.5644,-0.0958981,-1.2482,0.001,0.0356348,0.36319,22.53,0.9999995,0.99999887
1876301,DES17E1blu      ,0,0.6007,0.0490264,0.61324,0.001,0.0669085,0.96323,21.8,0.9998468,0.9995244
1876308,DES17E2bmb      ,1,0.4212,-0.0619758,-0.166841,0.001,0.0318297,0.34168,23.78,1.0,0.9999998
1876323,DES17E2bxm      ,0,0.7191,-0.0399700999999999,3.88956,0.001,0.0147056,1.25486,22.1,0.9575396,0.93573296
1876378,DES17X2bfi      ,1,0.3389,-0.0567743,0.23908,0.005,0.0252905,0.21613,99.0,1.0,1.0
1876421,DES17X2blx      ,1,0.3431,-0.0155985,-0.556293,0.001,0.0302667,0.3020199999999999,22.07,1.0,1.0
1876431,DES17X2bmp      ,101,0.4648,-0.0213113,-0.237087,0.005,0.0351838,0.48499,22.35,1.0,1.0
1876533,DES17X3bmx      ,0,0.4898,-0.00495822,-1.28139,0.001,0.0359149999999999,0.30266,21.11,0.9999993,0.9999592
1878148,DES17S1bof      ,1,0.2245,-0.000708813,0.4674899999999999,0.001,0.0260541,0.13218,20.33,1.0,1.0
1878252,DES17E1bon      ,0,0.6916,-0.0184861999999999,2.65152,0.001,0.0567472,0.91801,24.02,0.9999751,0.99998856
1878288,DES17C2bfx      ,0,0.4845,0.15142,-0.1680849999999999,0.001,0.0917911999999999,0.86913,21.94,0.63425523,0.54111445
1878334,DES17S2bph      ,101,0.3604,0.33836,0.87426,0.001,0.0410784,0.42306,21.22,0.9999993,0.99999523
1878335,DES17X1boi      ,1,0.5637,-0.101857,0.10826,0.005,0.0352968,0.42955,24.47,0.9999999,0.99999887
1878522,DES17S2bop      ,1,0.384,0.0338901999999999,0.7121,0.005,0.0279579999999999,0.33378,23.13,1.0,0.9998697
1878612,DES17E2bpa      ,0,0.645,-0.0140127999999999,1.07159,0.001,0.0401645999999999,0.50345,21.68,0.9971294,0.8802155
1878719,DES17S1byp      ,0,0.4575,-0.0294279,-0.4661369999999999,0.001,0.0414156,0.5032300000000001,22.0,0.99999845,0.9999968
1878756,DES17X3byr      ,0,0.5529,0.28764,0.46746,0.001,0.064121,0.75,22.46,0.446351,0.68906796
1879187,DES17S1bqk      ,0,0.5916,0.29821,0.70223,0.001,0.0872335,1.17163,21.73,0.9708603,0.8647272
1879188,DES17S1bqr      ,0,0.6473,-0.0023928,1.26765,0.001,0.0493999,0.75967,22.92,0.9997826,0.9999279
1879208,DES17C1bql      ,1,0.1949,-0.0103597,0.40057,0.001,0.0250208,0.0978701,19.59,1.0,1.0
