# Moller et al. 2024 
# SNe Ia selected with SuperNNova without host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology 
# Contains HQ cuts using SNphoto z fit with SALT2 
# zHD, c, x1 are derived simultanoeusly  
SNID,IAUC,SNTYPE,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_MAG_r,HOSTGAL_MAGERR_r,all_class0_S_0,zHD,zHDERR,x1,x1ERR,c,cERR,FITPROB
1281879,DES15S2oa       ,0,0.5055,0.001,0.5066,0.001,10.6,0.02,21.76,99.0,0.99911755,0.65957,0.01027,1.77542,0.6139,-0.134087,0.0394405,0.78598
1281886,DES15S2og       ,1,0.3839,0.001,0.3849,0.001,9.37,0.02,22.98,99.0,0.9999994,0.35663,0.00565,0.27148,0.25312,-0.041711,0.0227219,0.071696
1282112,DES15X1os       ,0,0.4515,0.001,0.4527,0.001,9.26,0.04,23.39,99.0,0.99433494,0.42698,0.01463,0.24043,0.4933,0.15001,0.0149076,0.86005
1282114,DES15X1ol       ,0,0.2178,0.001,0.2189,0.001,10.38,0.01,20.15,99.0,0.99934465,0.2021,0.00449,-0.249134,0.2473,0.21599,0.0243217,0.99918
1282139,DES15X1oq       ,0,0.6191,0.001,0.6205,0.001,9.27,0.1,23.93,99.0,0.99276394,0.62742,0.00614,1.91964,0.14879,0.0499847,0.00986531,0.376
1282494,DES15S1ph       ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.75,99.0,0.9899277,0.57218,0.00926,0.11946,0.51606,0.0258626,0.0359904,0.75535
1282736,DES15X2asp      ,1,0.378,0.001,0.3791,0.001,10.48,0.03,21.36,99.0,0.9997291,0.33506,0.0056,-0.163379,0.27934,0.16076,0.0245355,0.48249
1282757,DES15X2asq      ,1,0.2791,0.001,0.2801,0.001,10.1,0.02,20.9,99.0,1.0,0.22466,0.00294,2.28603,0.17209,0.0371459,0.0161893,0.71055
1282808,DES15X2asu      ,0,0.5887,0.001,0.59,0.001,10.62,0.02,21.88,99.0,0.9997811,0.60319,0.01223,0.7259,0.47439,-0.0921363,0.0333211,0.0286914
1282956,DES15C3qd       ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.0,99.0,0.9891867,0.84848,0.0135,1.16147,0.44327,0.13,0.00853339,0.16426
1282958,DES15C3qf       ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.34,99.0,0.88940847,0.88805,0.01563,1.82449,0.96277,0.0895441,0.0578273,0.98844
1282966,DES15C3qh       ,0,0.5801,0.001,0.5807,0.001,9.45,0.02,22.68,99.0,0.9999999,0.48177,0.00357,0.0689202,0.23666,0.081342,0.0208431,0.24194
1282990,DES15C3qg       ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.19,99.0,0.6976225,0.91479,0.02264,-0.508724,0.8389,-0.0307537,0.0442355,0.42337
1283077,DES15C3qs       ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9999987,0.92689,0.00591,2.52097,0.19048,-0.109995,0.00250845,0.3639
1283199,DES15X3qy       ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.21,99.0,0.99887806,0.68798,0.01371,0.51905,0.62714,0.14457,0.0431747,0.29987
1283272,DES15C1rn       ,0,0.3835,0.001,0.3841,0.001,10.59,0.03,21.3,99.0,0.9999653,0.36059,0.00773,-0.668644,0.48953,0.11373,0.0331092,0.95739
1283284,DES15C1rl       ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,21.88,99.0,0.9999919,0.38986,0.01156,-1.25422,0.51027,0.11053,0.0362627,0.82291
1283321,DES15X3ati      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.17,99.0,0.99416995,0.74105,0.0093,-0.608415,0.36067,0.1,0.0168924,0.39301
1283373,DES15C1atm      ,1,0.2075,0.001,0.208,0.001,10.4,0.06,20.27,99.0,1.0,0.18912,0.00171,-1.28282,0.14236,0.10778,0.0144743,0.26368
1283438,DES15C1ato      ,0,0.6668,0.001,0.6674,0.001,10.57,0.01,22.66,99.0,0.9831117,0.67162,0.00067,1.08208,0.77615,-0.0565802,0.0464982,0.97269
1283440,DES15C1atr      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.26,99.0,0.9951733,0.57447,0.0123,-0.2223,0.64314,0.002565,0.040056,0.32935
1283643,DES15C3sd       ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.5,99.0,0.8189093,0.54237,0.00435,-0.671732,0.35595,0.19694,0.0281215,0.20585
1283855,DES15E1sg       ,0,0.5654,0.001,0.5665,0.001,10.91,0.04,22.01,99.0,0.99999595,0.63824,0.00531,-0.487801,0.43987,-0.174413,0.0298403,0.80324
1283936,DES15E2so       ,1,0.3686,0.001,0.3696,0.001,9.57,0.03,22.45,99.0,0.99999857,0.61775,0.00736,1.11335,0.35493,-0.129786,0.0249177,0.18491
1284139,DES15S2sv       ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.17,99.0,0.99273735,0.61394,0.00852,0.87736,0.64418,-0.00314958,0.0450377,0.13027
1284587,DES15C2aty      ,1,0.1482,0.001,0.1486,0.001,10.47,0.01,19.29,99.0,1.0,0.1677,0.00531,-0.824144,0.15695,0.28756,0.0245271,0.6783
1284601,DES15C2tg       ,0,0.4051,0.001,0.4056,0.001,10.31,0.03,21.55,99.0,0.9999999,0.39984,0.00312,0.34862,0.27539,-0.0421733,0.0216768,0.73864
1285035,DES15C3td       ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.24,99.0,0.97795963,0.57463,0.0103,0.16833,0.48571,0.29363,0.0367402,0.95272
1285160,DES15C3tz       ,1,0.7493,0.005,-9.99,-9999.0,-999.0,-999.0,26.45,99.0,0.9999974,0.6223,0.00521,-0.647802,0.27099,-0.00629318,0.0221158,0.30747
1285317,DES15E2uc       ,1,0.5644,0.001,0.5656,0.001,8.5,0.07,24.03,99.0,0.99999976,0.54395,0.01099,0.44451,0.43663,-0.0314556,0.0322158,0.87677
1286100,DES15X2aui      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.0,99.0,0.9789731,0.63127,0.01844,0.27955,0.79697,0.0917872,0.0552132,0.47302
1286398,DES15X3auw      ,1,0.1501,0.001,0.151,0.001,10.38,0.04,19.99,99.0,0.9999994,0.15858,0.003,-2.05685,0.16273,-0.0248091,0.0181837,0.99817
1286421,DES15S1avc      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.93,99.0,0.9461891,0.87014,0.00982,2.10829,0.35893,-0.0699778,0.00938041,0.71042
1286434,DES15S1aux      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.75,99.0,0.99070555,0.65847,0.02432,-1.33051,0.85847,0.00901529,0.0580851,0.94579
1286655,DES15S1cwi      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.99406344,0.57602,0.00735,2.09361,0.73525,0.2611,0.0477063,0.68299
1286804,DES15X3avl      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.5,99.0,0.9994436,0.84893,0.00941,0.0606768,0.56255,-0.0297017,0.0367868,0.7372
1289288,DES15E2cwm      ,1,0.29,0.001,0.2909,0.001,10.58,0.01,20.28,99.0,1.0,0.2645,0.01032,-0.434532,0.34235,0.15397,0.0358547,0.99418
1289306,DES15E1awh      ,0,0.5427,0.001,0.5438,0.001,10.83,0.01,22.06,99.0,0.9998604,0.46795,0.00545,-2.39374,0.42894,0.0848354,0.0315355,0.98298
1289470,DES15C3axf      ,0,0.6121,0.001,0.6127,0.001,10.72,0.01,21.84,99.0,0.9999982,0.88468,0.00601,0.0551204,0.44917,-0.17361,0.0256184,0.99232
1289555,DES15S2dyb      ,101,0.5617,0.001,0.5629,0.001,9.01,0.04,23.47,99.0,0.9991335,0.53733,0.00549,0.84268,0.3956,-0.0810669,0.0276606,0.60572
1289600,DES15C3axd      ,101,0.4193,0.001,0.4199,0.001,9.44,0.02,22.22,99.0,0.9999999,0.4396,0.00476,0.95846,0.23024,0.0783428,0.0189365,0.88817
1289656,DES15C1aww      ,1,0.5394,0.005,-9.998,-9.998,-999.0,-999.0,24.96,99.0,0.99975044,0.64297,0.00272,0.61247,0.40794,-0.132372,0.0263539,0.93901
1289664,DES15S2dye      ,1,0.2491,0.005,-9.99,-9999.0,-999.0,-999.0,25.32,99.0,1.0,0.22955,0.00417,-0.991788,0.14057,-0.00832431,0.0178313,0.0417052
1289714,DES15C1dyi      ,0,0.5358,0.001,0.5364,0.001,10.34,0.04,22.66,99.0,0.99986875,0.69418,0.00706,1.66741,0.53774,-0.0725613,0.0317537,0.53133
1289794,DES15X2cwp      ,0,0.4332,0.001,0.4343,0.001,10.45,0.04,22.13,99.0,0.99979943,0.56656,0.01087,0.53491,0.55273,0.0185036,0.0361194,0.45047
1289812,DES15X3axh      ,0,0.7087,0.001,0.7101,0.001,10.06,0.02,22.97,99.0,0.99801457,0.60134,0.0074,-2.28377,0.45183,0.0698279,0.0349191,0.99416
1289867,DES15X3dyh      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.43,99.0,0.9997837,0.95031,0.00083,1.65713,0.54637,-0.0847232,0.0302976,0.62248
1289880,DES15X2axb      ,0,0.5431,0.001,0.5444,0.001,10.24,0.01,22.64,99.0,0.9423583,0.55301,0.04119,-0.390146,0.82162,0.1633,0.0680381,0.87652
1291788,DES15C2dyl      ,0,0.384,0.001,0.3845,0.001,9.05,0.03,22.76,99.0,0.99999225,0.39201,0.00379,-0.0370975,0.35712,0.21249,0.0262136,0.90081
1291794,DES15C2dyj      ,1,0.3951,0.001,0.3956,0.001,10.57,0.04,21.04,99.0,0.99999976,0.43026,0.00509,0.13662,0.30842,-0.102778,0.0216855,0.92279
1291978,DES15C2dyk      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.45,99.0,0.9970703,0.63839,0.00315,-1.18106,0.51079,-0.0537187,0.0345232,0.55114
1292145,DES15C2dym      ,1,0.4925,0.005,-9.998,-9.998,-999.0,-999.0,23.79,99.0,0.9999869,0.50108,0.00542,0.83185,0.4658,0.13801,0.0316404,0.89033
1292195,DES15C3axo      ,1,0.8293,0.005,-9.998,-9.998,-999.0,-999.0,25.79,99.0,0.9995383,1.00413,0.0065,0.99411,0.45418,-0.0959477,0.026552,0.76137
1296963,DES15S1dyo      ,0,0.4881,0.001,0.4892,0.001,10.79,0.02,21.36,99.0,0.99999976,0.51541,0.0028,0.81321,0.41832,-0.0862149,0.0265265,0.98655
1302110,DES15E1cwv      ,0,0.4535,0.001,0.4546,0.001,10.54,0.01,21.17,99.0,0.29949242,0.6615,0.00723,1.59044,0.52617,-0.136172,0.0320479,0.94901
1302117,DES15E1cwz      ,1,0.4924,0.001,0.4935,0.001,10.43,0.03,22.12,99.0,0.99999547,0.49157,0.00592,-0.278127,0.52856,0.00952942,0.03327,0.59768
1302141,DES15E1cwo      ,1,0.6088,0.005,-9.998,-9.998,-999.0,-999.0,25.29,99.0,0.9973539,0.63537,0.04673,0.56513,0.54946,-0.0795659,0.0730628,0.55168
1302439,DES15E2cxk      ,0,0.6055,0.001,0.6067,0.001,10.23,0.05,23.6,99.0,0.80904734,0.96583,0.0098,2.36764,0.86785,-0.0594463,0.0442627,0.40201
1302477,DES15X3flh      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9397423,1.1172,0.02057,1.17573,0.8722,-0.0638343,0.0477787,0.26412
1302523,DES15X3dyu      ,1,0.4239,0.001,0.425,0.001,10.28,0.01,22.17,99.0,0.9999993,0.42164,0.00328,0.48114,0.26346,-0.00860848,0.020862,0.81166
1302550,DES15X3dyt      ,0,0.7525,0.001,0.7539,0.001,10.55,0.06,23.09,99.0,0.9953951,0.75904,0.00942,1.44231,0.37879,-0.0854705,0.0249525,0.98425
1302675,DES15X3dyv      ,0,1.0284,0.001,1.03,0.001,10.22,0.06,23.43,99.0,0.9989767,0.99561,0.02324,-0.144976,0.74283,-0.0666014,0.0427287,0.99875
1303881,DES15E2dyy      ,0,0.77,0.001,0.7713,0.001,10.78,0.06,23.33,99.0,0.9127967,0.79674,0.00168,2.11913,0.79177,-0.0311092,0.0441376,0.45994
1303883,DES15E2dzb      ,1,0.259,0.001,0.2599,0.001,10.65,0.03,20.39,99.0,1.0,0.25792,0.00689,0.80798,0.13861,0.00877593,0.0248249,0.91216
1303952,DES15X2dzq      ,1,0.5626,1e-04,0.5638,1e-04,11.26,0.05,21.36,99.0,0.9996799,0.54347,0.01588,-0.26104,0.33203,-0.122334,0.0337446,0.75862
1304014,DES15E2dzm      ,0,0.5599,0.001,0.561,0.001,10.61,0.05,22.44,99.0,0.9591364,0.6819,0.0161,0.34164,0.71099,-0.0612495,0.0448162,0.73531
1304127,DES15X2dzo      ,1,0.7286,0.005,-9.998,-9.998,-999.0,-999.0,26.3,99.0,0.9977048,0.63035,0.02158,0.4834,0.52161,-0.0441751,0.0382365,0.30177
1304172,DES15X2dzn      ,0,0.3151,0.001,0.3161,0.001,9.72,0.02,22.29,99.0,0.81178886,0.53977,0.00722,-0.157829,0.70443,0.18984,0.0437474,0.27324
1304183,DES15E2eab      ,0,0.635,0.001,0.6362,0.001,9.03,0.02,23.26,99.0,0.999998,0.45072,0.00743,-1.30645,0.29396,0.11999,0.00719134,0.49513
1304193,DES15E2eaa      ,0,0.4535,0.001,0.4546,0.001,10.51,0.03,21.41,99.0,0.9999615,0.53909,0.00514,-2.52104,0.45104,-0.222238,0.0261862,0.0940055
1306029,DES15S2eak      ,1,0.4289,0.005,-9.998,-9.998,-999.0,-999.0,22.1,99.0,0.99672997,0.57416,0.00606,1.25105,0.36403,-0.154806,0.023653,0.0776482
1306360,DES15C1eat      ,101,0.4548,0.001,0.4553,0.001,10.81,0.03,21.23,99.0,0.9998983,0.4165,0.00783,-0.0163739,0.42155,0.0864327,0.0309834,0.89319
1306366,DES15S1flj      ,0,0.1506,0.001,0.1514,0.001,9.03,0.02,22.52,99.0,1.0,0.1806,0.00211,-0.614205,0.17721,0.23105,0.0154098,0.85457
1306378,DES15S1flk      ,0,0.361,0.001,0.362,0.001,10.42,0.01,20.97,99.0,0.9999119,0.39458,0.00514,1.41667,0.42621,0.10771,0.0296314,0.749
1306390,DES15S1ebd      ,101,0.4091,0.001,0.4101,0.001,10.34,0.04,21.86,99.0,0.9997888,0.39413,0.01896,-0.303187,0.50264,0.15444,0.0484027,0.998
1306537,DES15C1ebo      ,1,0.4795,0.005,-9.99,-9999.0,-999.0,-999.0,23.94,99.0,0.9999995,0.50313,0.00908,1.19031,0.32547,-0.0829408,0.0267234,0.43066
1306626,DES15C1ebn      ,101,0.4209,0.001,0.4214,0.001,8.74,0.03,23.41,99.0,0.99827075,0.43123,0.00458,1.23829,0.27239,-0.0261616,0.0219663,0.0319465
1306681,DES15X1ebl      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.99,99.0,0.99160814,0.60313,0.01138,-1.14389,0.70196,-0.0854832,0.0421345,0.86196
1306736,DES15C1ebf      ,0,0.5514,0.001,0.552,0.001,10.86,0.01,21.75,99.0,0.99993813,0.57349,0.00602,-1.07586,0.52083,-0.0941673,0.0320232,0.99841
1306785,DES15X1ebs      ,101,0.5753,0.001,0.5767,0.001,11.07,0.06,22.26,99.0,0.9997855,0.50288,0.00866,0.25814,0.62663,0.10679,0.0392973,0.90201
1306845,DES15C3ebu      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.82066756,0.9881,0.00206,-0.126845,0.47633,-0.065045,0.0272835,0.2568
1306980,DES15E1ebw      ,1,0.5467,0.001,0.5479,0.001,10.28,0.02,22.34,99.0,0.99975306,0.65,0.01224,0.51053,0.49985,-0.111555,0.0320819,0.33515
1306991,DES15E1ece      ,101,0.4216,0.001,0.4227,0.001,10.9,0.02,20.63,99.0,0.9999864,0.41434,0.01802,0.70576,0.42339,-0.0101262,0.0467755,0.93094
1307277,DES15S2eco      ,1,0.4111,0.001,0.4122,0.001,10.32,0.01,21.64,99.0,0.9998411,0.35497,0.01099,-0.214457,0.46798,0.17105,0.0337441,0.97102
1307783,DES15C3hat      ,0,0.7406,0.001,0.7413,0.001,10.84,0.02,22.84,99.0,0.97359574,0.93616,0.00544,1.11938,0.57613,-0.0512909,0.0333576,0.98818
1307817,DES15C3eda      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.99,99.0,0.993568,1.03354,0.00743,-0.925653,0.56997,-0.102755,0.0330791,0.88044
1307830,DES15C3edd      ,1,0.3493,0.001,0.3498,0.001,10.63,0.02,21.24,99.0,0.9999988,0.35167,0.00167,-1.57226,0.23103,0.00888186,0.0173525,0.95937
1307919,DES15C3edu      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.43,99.0,0.9977164,0.83681,0.00897,0.45797,0.72173,0.18418,0.0442553,0.63246
1308038,DES15C3edk      ,0,0.3785,0.001,0.3791,0.001,10.12,0.01,22.13,99.0,0.99999845,0.8127,0.00072,1.35804,0.41154,-0.142234,0.0251587,0.76667
1308046,DES15C3hax      ,0,0.6634,0.001,0.664,0.001,9.95,0.02,23.62,99.0,0.8463664,0.66633,0.01177,-0.153179,0.7117,0.28247,0.0450194,0.48528
1308453,DES15X3eem      ,0,0.7557,0.001,0.7571,0.001,10.17,0.03,22.75,99.0,0.81051606,0.72462,0.03591,-0.233392,0.69062,0.0504518,0.053634,0.92477
1308460,DES15X3eej      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.01,99.0,0.99999845,0.68644,0.00586,1.35112,0.31221,-0.0672585,0.0226343,0.98705
1308529,DES15X3eew      ,0,0.7221,0.001,0.7235,0.001,9.71,0.02,23.22,99.0,0.70756745,0.69537,0.00883,-0.990987,0.61566,0.0563802,0.0395346,0.88405
1308582,DES15X3flq      ,101,0.3669,0.001,0.368,0.001,10.71,0.03,20.69,99.0,0.9998789,0.45867,0.00644,-0.262429,0.37709,-0.219511,0.0251838,0.0447889
1308772,DES15E2eff      ,0,0.8085,0.001,0.8098,0.001,10.79,0.08,23.36,99.0,0.26726264,0.8281,0.01711,0.51162,0.79612,-0.0288489,0.0516232,0.61562
1308916,DES15C1efv      ,0,0.4377,0.001,0.4382,0.001,9.78,0.02,21.64,99.0,0.9999962,0.44049,0.01028,-0.702434,0.35625,0.0129535,0.0332209,0.92281
1308952,DES15C1efs      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.3,99.0,0.99973637,0.6454,0.01435,-0.923947,0.32816,-0.070003,0.00527442,0.13551
1308957,DES15X2efk      ,1,0.6187,0.005,-9.99,-9999.0,-999.0,-999.0,23.93,99.0,0.95630544,0.51987,0.01428,-0.0185385,0.45549,0.0475416,0.0393075,0.49448
1309051,DES15X2efu      ,0,0.5963,0.001,0.5976,0.001,11.24,0.05,21.28,99.0,0.8482187,0.59935,0.00849,1.38864,0.70134,0.00768181,0.0434694,0.82104
1314317,DES15X3fmd      ,0,0.7866,0.001,0.7881,0.001,11.24,0.04,22.78,99.0,0.7020107,0.92057,0.02062,0.0218813,0.6772,-0.0818186,0.0379767,0.95279
1314554,DES15S1isw      ,0,0.3516,0.001,0.3525,0.001,10.79,0.04,20.36,99.0,0.9933523,0.42082,0.0084,0.88449,0.52374,0.0233052,0.0378843,0.99987
1314574,DES15S1isx      ,0,0.61,0.001,0.6111,0.001,10.85,0.02,21.25,99.0,0.989238,0.6051,0.00897,0.44174,0.6624,-0.0132474,0.0428295,0.99771
1314581,DES15S1itb      ,0,0.5745,0.001,0.5756,0.001,9.7,0.03,23.48,99.0,0.8628817,0.55983,0.01245,-0.488573,0.56129,-0.0204799,0.0371748,0.3399
1314820,DES15X3isz      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.52,99.0,0.99998975,0.60093,0.00359,-0.601605,0.38998,0.10989,0.0309497,0.33759
1314847,DES15X3ita      ,0,0.5205,0.001,0.5217,0.001,11.16,0.04,21.39,99.0,0.99984586,0.63362,0.01038,-1.28906,0.37642,-0.16943,0.0274731,0.96427
1314897,DES15X3itc      ,1,0.3366,0.001,0.3377,0.001,10.86,0.01,20.43,99.0,0.9999999,0.36384,0.00562,0.8265,0.25213,-0.0668275,0.022698,0.99931
1315570,DES15C3hca      ,0,0.6127,0.001,0.6133,0.001,10.77,0.02,22.33,99.0,0.99999976,0.61271,0.00654,0.5331,0.2008,-0.0737897,0.0173097,0.97378
1315615,DES15C3hcb      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.01,99.0,0.99199885,0.7756,0.03594,0.16794,0.82117,0.20774,0.0631569,0.68896
1316989,DES15X1ktk      ,0,0.5534,0.001,0.5547,0.001,11.25,0.01,21.82,99.0,0.9999826,0.57606,0.00823,1.72629,0.53103,-0.0173199,0.037047,0.89434
1317164,DES15X1ith      ,1,0.1546,0.001,0.1556,0.001,11.1,0.02,19.2,99.0,0.997703,0.13804,0.00126,-2.00589,0.1458,0.27965,0.0132663,0.0202195
1317666,DES15X3kqv      ,1,0.1414,0.001,0.1423,0.001,9.97,0.01,20.05,99.0,1.0,0.1428,0.00268,-0.210091,0.0799082,0.14886,0.0172743,0.28825
1317783,DES15S1itz      ,0,0.3944,0.001,0.3953,0.001,8.98,0.02,22.87,99.0,0.99999,0.34947,0.00558,0.69764,0.26027,0.0677636,0.0220126,0.99198
1318051,DES15C3iuj      ,0,0.8748,0.001,0.8756,0.001,9.62,0.03,23.33,99.0,0.99996424,0.95502,0.00832,1.38438,0.52569,-0.0818223,0.031407,0.8931
1318052,DES15C3kqb      ,0,0.4807,0.001,0.4813,0.001,8.68,0.03,24.03,99.0,0.999998,0.49207,0.00318,0.7138,0.20332,0.13865,0.0162225,0.1796
1319066,DES15C2iuv      ,0,0.334,0.001,0.3345,0.001,8.84,0.03,23.1,99.0,1.0,0.32072,0.00559,0.13189,0.24809,0.16095,0.0233712,0.71549
1319366,DES15S2kqw      ,1,0.2348,0.001,0.2357,0.001,9.49,0.02,21.59,99.0,1.0,0.21396,0.00311,1.51757,0.14147,0.0601766,0.0164526,0.0640032
1319539,DES15S2ivm      ,0,0.3718,0.001,0.3728,0.001,10.48,0.03,21.02,99.0,0.9998385,0.45269,0.00641,1.59041,0.31709,-0.110862,0.0224469,0.61874
1323349,DES15X3ktp      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.33,99.0,0.9998455,0.56866,0.00991,-2.23379,0.45207,-0.128367,0.0329563,0.9999
1323600,DES15S2kvj      ,0,0.3704,0.001,0.3715,0.001,10.59,0.01,21.15,99.0,0.99999976,0.35867,0.00834,0.64441,0.3174,0.10187,0.0285313,0.86274
1324317,DES15X3kra      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.28,99.0,0.9765173,0.78106,0.00832,-0.314537,0.81285,0.13524,0.0519736,0.75865
1328066,DES15E1kst      ,1,0.4469,0.001,0.448,0.001,9.95,0.04,22.49,99.0,0.99999905,0.44874,0.01008,0.64913,0.28615,-0.073089,0.0264616,0.50656
1328089,DES15E1kvo      ,0,0.5686,0.001,0.5698,0.001,9.57,0.02,22.58,99.0,0.9999988,0.54579,0.00659,-0.894336,0.39611,-0.127947,0.0288117,0.83153
1328103,DES15E1krx      ,0,0.5747,0.001,0.5759,0.001,10.33,0.01,22.05,99.0,0.99652344,0.60382,0.01613,0.87911,0.48958,-0.00853564,0.04151,0.35756
1328105,DES15E1kvp      ,1,0.4416,0.001,0.4427,0.001,11.07,0.01,20.54,99.0,0.99999833,0.44626,0.00617,0.31467,0.29741,-0.0657462,0.0223803,0.91724
1329166,DES15C3kuw      ,1,0.7316,0.005,-9.998,-9.998,-999.0,-999.0,24.48,99.0,0.99980325,0.61287,0.04575,0.0623184,0.44428,0.0700652,0.0448872,0.57453
1329168,DES15C3kxr      ,0,0.6765,0.001,0.6772,0.001,10.86,0.04,22.89,99.0,0.9996828,0.49838,0.01159,-1.76776,0.31498,0.0467511,0.0307154,0.031348
1329196,DES15C3kue      ,1,0.7693,0.005,-9.998,-9.998,-999.0,-999.0,24.39,99.0,0.9999958,0.77233,0.00607,0.79345,0.30834,-0.0531341,0.0205462,0.6143
1329415,DES15C3kyu      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,27.79,99.0,0.051477738,0.98959,0.00266,1.12964,0.31266,-0.143293,0.0183006,0.14961
1329622,DES15X2kur      ,0,0.4861,0.001,0.4873,0.001,9.78,0.04,22.45,99.0,0.9999993,0.46122,0.01108,0.54842,0.43086,0.0964829,0.0358279,0.63036
1329741,DES15C1kwh      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.17,99.0,0.99999976,0.54282,0.0109,-0.426168,0.33867,-0.128311,0.0280266,0.31749
1329795,DES15S1kvx      ,0,0.5256,0.001,0.5267,0.001,10.75,0.07,21.98,99.0,0.9998135,0.5092,0.00578,0.79519,0.44644,0.00708294,0.0309774,0.98311
1330307,DES15C3kyd      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.51,99.0,0.9990835,0.51181,0.00445,0.24239,0.17672,0.0667518,0.0162314,0.0451983
1330350,DES15C3lby      ,0,0.763,0.001,0.7637,0.001,10.85,0.05,23.79,99.0,0.99999857,0.62618,0.02937,-0.78955,0.48465,0.16052,0.0551184,0.77831
1330353,DES15C2lih      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.28,99.0,0.99999464,0.48447,0.00424,-0.836525,0.34347,-0.0208689,0.0232508,0.7047
1330369,DES15C3kzc      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.19,99.0,0.9793888,0.94681,0.01749,0.75733,0.38376,-0.0653035,0.0267821,0.35218
1330403,DES15C2liw      ,0,0.7765,0.001,0.7771,0.001,10.52,0.01,22.52,99.0,0.9975944,0.76192,0.00561,1.79626,0.78712,-0.0587324,0.0442677,0.79522
1330412,DES15C2lil      ,0,0.4833,0.001,0.4838,0.001,10.61,0.02,21.49,99.0,0.5459998,0.37635,0.00382,-0.527477,0.3533,0.19153,0.0245456,0.0600709
1330426,DES15C2kyh      ,1,0.2595,0.005,-9.99,-9999.0,-999.0,-999.0,25.38,99.0,1.0,0.26241,0.0026,1.18459,0.0982194,-0.0937018,0.0121355,0.94418
1330448,DES15C3kzo      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.3,99.0,0.18708616,0.89059,0.00972,0.71862,0.26093,0.0100052,0.00362652,0.0225079
1330484,DES15C3kzd      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.54,99.0,0.64053893,1.08978,0.02174,-0.255092,0.38355,-0.122746,0.0245492,0.40781
1330530,DES15C1kzl      ,0,0.3363,0.001,0.3368,0.001,9.97,0.01,22.0,99.0,0.9999995,0.35281,0.00668,-0.411913,0.32233,0.0985074,0.0233341,0.93313
1330533,DES15C1kzg      ,0,0.3644,0.001,0.365,0.001,10.24,0.04,21.63,99.0,0.9999999,0.39261,0.00389,-1.21574,0.29582,-0.04791,0.0214796,0.9864
1330559,DES15C1kzt      ,0,0.6813,0.001,0.6819,0.001,10.68,0.08,23.32,99.0,0.99951327,0.63268,0.01285,-0.653566,0.53704,-0.0626434,0.0426583,0.55765
1330617,DES15X3leu      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.81,99.0,0.9192446,0.6232,0.0079,-2.34481,0.46837,0.11681,0.0355586,0.0531342
