# Moller et al. 2024 
# SNe Ia selected with SuperNNova without host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology In DES+2024 
# Contains HQ cuts using SNphoto z fit with SALT2 
# zHD, c, x1 are derived simultanoeusly  
# all_class0_s* probabilities for different models  
# ensemble=average_probability_set_0  
SNID,IAUC,SNTYPE,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_MAG_r,HOSTGAL_MAGERR_r,zHD,zHDERR,x1,x1ERR,c,cERR,FITPROB,all_class0_S_0,all_class0_S_55,all_class0_S_100,all_class0_S_1000,all_class0_S_30469,average_probability_set_0
1387169,DES16C1aiw      ,1,0.4695,0.005,-9.99,-9999.0,-999.0,-999.0,25.74,99.0,0.56737,0.00277,0.43929,0.23507,-0.203595,0.0173082,0.22445,0.9999994,0.999997,0.9999999,0.9999993,0.9999995,0.99999905
1387174,DES16C2aiu      ,1,0.6984,0.005,-9.998,-9.998,-999.0,-999.0,24.99,99.0,0.63311,0.00365,0.35573,0.45467,-0.0442182,0.0300606,0.11507,0.9999161,0.9818585,0.9956234,0.9956904,0.9921687,0.9930514
1389074,DES16S1agd      ,1,0.5028,0.001,0.5039,0.001,9.63,0.01,22.36,99.0,0.37718,0.01068,-0.290289,0.33164,0.13316,0.0333472,0.0621685,0.99983776,0.9995565,0.9999651,0.99998105,0.999997,0.99986744
1389177,DES16C2ajc      ,0,0.4489,0.001,0.4494,0.001,10.79,0.05,21.21,99.0,0.56376,0.00929,-0.429999,0.37342,-0.145101,0.0269583,0.4847,0.9990644,0.9993949,0.99994135,0.99974257,0.99998033,0.9996247
1389210,DES16C2aji      ,0,0.5487,0.001,0.5492,0.001,9.97,0.01,21.75,99.0,0.45425,0.01581,0.50858,0.44486,0.19837,0.0442413,0.34664,0.9997714,0.9999933,0.99983907,0.9994374,0.9997247,0.9997532
1390173,DES16C1ajm      ,0,0.6588,0.001,0.6594,0.001,9.89,0.01,22.35,99.0,0.64842,0.00912,1.23461,0.62254,0.0796709,0.0415596,0.99637,0.99997246,0.99999547,0.9999411,0.9998801,0.9999585,0.99994946
1390343,DES16X3ags      ,0,0.8912,0.001,0.8927,0.001,9.86,0.02,22.95,99.0,0.83039,0.00217,0.69546,0.41435,-0.0351794,0.0262355,0.53003,0.99995685,0.9999944,0.99999464,0.99998796,0.999992,0.9999851
1390413,DES16C2aju      ,0,0.611,0.001,0.6115,0.001,10.47,0.05,22.83,99.0,0.59578,0.0063,0.26151,0.40092,-0.0368686,0.0292881,0.30532,0.99997914,0.99999654,0.99999845,0.9999442,0.99994266,0.9999722
1390415,DES16C2akc      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.90722,0.02294,0.35969,0.45361,-0.110006,0.00530539,0.77539,0.98694617,0.9921307,0.958838,0.9949191,0.9936718,0.98530114
1391053,DES16X3abr      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.96,99.0,0.96741,0.05,1.41586,0.36675,-0.0607724,0.0219392,0.24871,0.99999845,0.9999989,0.99999714,0.9999939,0.9999944,0.99999654
1391191,DES16C2ajy      ,0,0.6507,0.001,0.6513,0.001,9.63,0.02,23.24,99.0,0.70722,0.00954,0.39937,0.64788,-0.0365869,0.0408225,0.60944,0.9858436,0.9866794,0.98634106,0.968927,0.9827948,0.9821172
1391196,DES16C1ajx      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.87,99.0,0.83377,0.01838,-0.231757,0.51705,-0.164826,0.0296727,0.66322,0.9891361,0.9958476,0.9933711,0.99519193,0.995647,0.9938388
1392022,DES16C3adu      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.4,99.0,1.12575,0.03404,-0.560051,0.45044,-0.0443903,0.0281595,0.71571,0.9692378,0.9551282,0.9904435,0.9962651,0.9623837,0.9746917
1392329,DES16S2bcr      ,0,0.6265,0.001,0.6277,0.001,9.57,0.06,23.28,99.0,0.44738,0.01139,-0.59352,0.36841,0.19998,0.0159465,0.32482,0.98658216,0.9819381,0.95570165,0.9691423,0.92465043,0.963603
1392367,DES16S1aub      ,0,0.5935,0.001,0.5946,0.001,10.27,0.05,21.89,99.0,0.53997,0.0075,-0.86685,0.61923,0.081655,0.0415052,0.67073,0.99997854,0.9999888,0.99993944,0.99993944,0.9999869,0.9999666
1392400,DES16C1aua      ,1,0.4521,0.001,0.4526,0.001,9.08,0.02,22.77,99.0,0.47721,0.01104,-0.160652,0.30059,-0.102341,0.0247297,0.99986,0.99999964,0.9999993,0.9999989,0.99993825,0.99999833,0.9999868
1394075,DES16X1aic      ,0,0.7237,0.001,0.7251,0.001,10.76,0.05,23.21,99.0,0.93147,0.05,2.5384,0.25951,-0.0700706,0.0448797,0.81581,0.9904659,0.9960347,0.9981237,0.99535626,0.9919808,0.9943922
1394150,DES16X3ahz      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.09,99.0,0.90744,0.01362,-0.371804,0.57565,-0.0494702,0.0354083,0.0887262,0.99972516,0.98878354,0.96208435,0.99951875,0.99718815,0.98946
1396029,DES16X2afc      ,0,0.791,0.001,0.7925,0.001,9.31,0.04,23.96,99.0,0.86687,0.00158,2.17311,0.21974,-0.13,0.00117522,0.1081,0.99930894,0.9986338,0.9822588,0.9928651,0.9975458,0.9941225
1400026,DES16C3arw      ,0,0.7096,0.001,0.7103,0.001,9.82,0.03,23.21,99.0,0.89418,0.05,1.94553,0.34684,-0.146418,0.0199931,0.2754,0.99999976,0.9999739,0.9989536,0.9999919,0.99999714,0.9997832
1402078,DES16X3ang      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.26,99.0,0.59783,0.00125,1.05441,0.26584,0.0870901,0.019705,0.24342,0.999997,0.9999963,0.9999008,0.99997914,0.9999783,0.99997026
1403033,DES16E2ani      ,0,0.4743,0.001,0.4754,0.001,10.52,0.02,22.06,99.0,0.52912,0.00696,-1.9233,0.30892,-0.0599495,0.0215083,0.2691,0.9999989,0.9999987,0.99998844,0.9999912,0.99998426,0.9999924
1407093,DES16X3azz      ,0,0.3545,0.001,0.3556,0.001,10.69,0.02,21.32,99.0,0.86051,0.05,2.85623,0.66345,-0.100565,0.0356599,0.5909,0.99888474,0.98758674,0.999647,0.9999795,0.9999137,0.9972023
1408024,DES16E2aoh      ,1,0.4023,0.001,0.4033,0.001,10.83,0.01,20.98,99.0,0.3853,0.00454,0.58763,0.21501,0.0674704,0.018115,0.93266,0.9999993,0.99999845,0.9999995,0.999997,0.99998987,0.99999684
1408068,DES16X3baa      ,0,0.4271,0.001,0.4283,0.001,10.77,0.02,21.31,99.0,0.6536,0.00222,-0.453786,0.34581,-0.16183,0.0227147,0.50386,0.9999989,0.9999715,0.9994648,0.9999994,0.9997228,0.9998315
1409129,DES16C3bab      ,0,0.7936,0.001,0.7944,0.001,9.73,0.02,23.26,99.0,0.75811,0.0009,1.96287,0.0501909,0.0275035,0.010068,0.61663,0.988715,0.9927301,0.99680614,0.955749,0.99979573,0.9867592
1411067,DES16X3aqy      ,0,0.5556,0.001,0.5569,0.001,10.3,0.02,22.71,99.0,0.83385,0.0165,0.67001,0.71224,-0.0143333,0.0423876,0.93803,0.99997926,0.9999968,0.99996865,0.99952066,0.99997365,0.9998878
1411097,DES16C3arc      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.12,99.0,0.74148,0.00672,-2.19111,0.53665,-0.137525,0.0336548,0.99853,0.9957769,0.95088136,0.881625,0.9957248,0.81985986,0.9287736
1411114,DES16C3asw      ,0,0.8371,0.001,0.8378,0.001,10.03,0.03,23.34,99.0,0.87308,0.01411,1.73516,0.62345,0.0372719,0.0374646,0.94939,0.99924743,0.9999777,0.9999759,0.9999447,0.99995875,0.9998209
1418043,DES16C2awa      ,0,0.4158,0.001,0.4163,0.001,10.91,0.01,20.91,99.0,0.42507,0.00423,-1.99447,0.38361,0.0199338,0.0276598,0.92472,0.99999464,0.9999951,0.9999993,0.999992,0.99999976,0.9999962
1420185,DES16C3bam      ,0,0.6445,0.001,0.6452,0.001,9.6,0.01,23.35,99.0,0.89351,0.00078,0.63865,0.34551,-0.116136,0.02003,0.6901,0.99952173,0.9999976,0.9999273,0.99996984,0.9999783,0.9998789
1421182,DES16C3bau      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.21,99.0,0.77682,0.01968,0.30207,0.66,0.17854,0.0457939,0.91494,0.9980698,0.99903834,0.99918085,0.99873775,0.9987664,0.9987587
1423159,DES16X3baw      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.98,99.0,1.11519,0.00753,2.35782,0.75904,-0.065341,0.038899,0.0427193,0.10085904,0.95703775,0.92445904,0.8728238,0.21342526,0.61372095
1430116,DES16C3bnh      ,0,1.0214,0.001,1.0222,0.001,11.41,0.09,23.16,99.0,0.93612,0.00669,-1.6903,0.0312842,-0.0921857,0.015957,0.84386,0.91471213,0.9972995,0.995242,0.9742983,0.9858974,0.9734899
1430136,DES16S1bnn      ,0,0.4125,0.001,0.4135,0.001,9.88,0.02,21.39,99.0,0.59501,0.00816,1.45616,0.35328,-0.190894,0.0247348,0.98552,0.99992204,0.9998627,0.9988921,0.9998441,0.99975187,0.9996546
1430157,DES16S1bni      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.51,99.0,0.64581,0.01166,-2.41201,0.42545,-0.160719,0.0324729,0.8354,0.9992478,0.99931335,0.99959785,0.9981035,0.99978906,0.99921036
1430158,DES16S1bno      ,101,0.1529,0.001,0.1537,0.001,8.38,0.03,22.85,99.0,0.46136,0.01042,-1.72849,0.35384,-0.0397848,0.0267431,0.85021,0.99997973,0.9999981,0.99999833,0.99998224,0.9999927,0.9999903
1430167,DES16S1bnm      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.14,99.0,0.79666,0.01424,0.0858472,0.53834,-0.170237,0.0318211,0.45345,0.80416435,0.90351486,0.93766356,0.9689066,0.8768516,0.89822024
1430171,DES16S2bnk      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.45,99.0,0.68846,0.01355,1.30465,0.71061,0.038675,0.0420008,0.62482,0.774232,0.6311047,0.7102759,0.86929363,0.60980266,0.7189418
1430179,DES16S2bdu      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.12,99.0,0.62951,0.0103,-1.3856,0.62626,-0.0582861,0.0421021,0.50028,0.99859875,0.9974859,0.99860966,0.99207014,0.99851185,0.99705523
1430209,DES16S2bnl      ,0,0.2647,0.001,0.2657,0.001,9.96,0.01,22.45,99.0,0.59149,0.01624,0.32754,0.60282,0.0603158,0.042727,0.84628,0.99908996,0.999201,0.999313,0.9996482,0.9985892,0.9991682
1430255,DES16X2bkd      ,0,0.6581,0.001,0.6594,0.001,10.18,0.05,23.25,99.0,0.49154,0.00735,-0.247085,0.59318,0.13859,0.0363511,0.0294875,0.9999932,0.9999981,0.999992,0.9999869,0.99998605,0.99999124
1430269,DES16C3bdy      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.21,99.0,1.07551,0.01131,0.42498,0.25753,-0.0800007,0.00134185,0.41166,0.67192304,0.9826047,0.978585,0.9429151,0.998083,0.9148222
1431064,DES16E2bkb      ,0,0.3949,0.001,0.3959,0.001,9.49,0.02,22.29,99.0,0.45644,0.00708,-1.02128,0.26952,-0.0805568,0.0212948,0.99509,0.99999785,0.9999995,0.99999833,0.9999975,0.9999994,0.99999857
1431091,DES16C3bej      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.33,99.0,0.98378,0.00726,0.85217,0.52176,-0.0477509,0.029869,0.10209,0.11286407,0.08389856,0.91216123,0.952991,0.84787184,0.58195734
1431096,DES16E2bkg      ,1,0.4768,0.001,0.4779,0.001,9.09,0.03,23.27,99.0,0.53693,0.00814,-0.407081,0.31062,-0.0662946,0.0233388,0.88062,0.9999956,0.9999989,0.9999982,0.99999833,1.0,0.9999983
1431108,DES16C3ben      ,0,0.6105,0.001,0.6112,0.001,10.59,0.04,22.72,99.0,0.64575,0.00767,0.88639,0.31416,-0.0754846,0.0243855,0.76239,0.9999999,0.99999845,0.99998915,0.999962,0.99999917,0.9999897
1431118,DES16C3bel      ,0,0.6247,0.001,0.6253,0.001,9.83,0.02,23.46,99.0,0.63405,0.01401,-0.118029,0.53876,0.25221,0.0427435,0.58257,0.99874794,0.9981756,0.99843866,0.996573,0.00010766316,0.7984086
1431163,DES16S2bnq      ,0,0.3671,0.001,0.3681,0.001,10.7,0.03,20.94,99.0,0.35393,0.00532,0.27054,0.28277,-0.00274591,0.0209169,0.54754,0.9999995,0.9999987,0.99999976,0.99999917,0.99999917,0.9999992
1431209,DES16X1bkl      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.49,99.0,0.48381,0.0072,1.5514,0.61766,0.22333,0.0370708,0.93414,0.7985895,0.87381953,0.9091058,0.80068135,0.70362407,0.81716406
1431220,DES16S2bnr      ,0,0.3071,0.001,0.308,0.001,10.57,0.01,21.04,99.0,0.80207,0.01408,0.56341,0.33409,-0.100006,0.00334942,0.6141,0.99928004,0.99913543,0.99747425,0.9935534,0.9987379,0.9976362
1432017,DES16C1bns      ,0,0.3458,0.001,0.3463,0.001,10.66,0.01,21.06,99.0,0.36415,0.00679,-1.36895,0.39346,0.15589,0.0273988,0.99945,0.96423817,0.9771509,0.15827546,0.9782286,0.9865882,0.81289625
1432027,DES16C1bnt      ,1,0.3504,0.001,0.3509,0.001,10.79,0.07,21.15,99.0,0.33132,0.00234,-0.262244,0.20675,0.11175,0.0165784,0.54787,1.0,0.99999964,0.99999964,0.999998,0.9999999,0.9999994
1432048,DES16C2bnu      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.71,99.0,1.0023,0.00238,2.90783,0.25417,-0.11,0.0014769,0.11003,0.99948776,0.9997167,0.99950075,0.99972993,0.9836807,0.9964231
1432102,DES16E2bfk      ,0,0.718,0.001,0.7193,0.001,11.0,0.03,22.52,99.0,0.60187,0.00841,0.50179,0.47792,-0.0120822,0.0311576,0.21809,0.99999976,0.9999995,0.99999785,0.9999846,0.9999994,0.9999963
1432137,DES16E2bkj      ,0,0.6346,0.001,0.6357,0.001,10.24,0.02,23.13,99.0,0.58847,0.0194,0.67611,0.74073,0.22074,0.047903,0.2723,0.96292746,0.785709,0.9173777,0.7417474,0.8885268,0.8592577
1432141,DES16E2bko      ,0,0.5649,0.001,0.566,0.001,10.1,0.02,22.27,99.0,0.6706,0.00177,1.39249,0.47465,-0.0222659,0.027658,0.64466,0.99999714,0.9999981,0.99996877,0.9999918,0.9999958,0.9999903
1432260,DES16X2bfv      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.88,99.0,0.87017,0.00478,1.01749,0.50246,-0.16526,0.0265719,0.5365,0.9981065,0.9969806,0.99975544,0.99680424,0.9986638,0.99806213
1432268,DES16X2bkq      ,0,0.3332,0.001,0.3343,0.001,9.31,0.02,22.67,99.0,0.40739,0.00664,0.11954,0.4111,0.23962,0.0300773,0.40855,0.99556184,0.99968135,0.9994529,0.9995546,0.99962616,0.99877536
1432273,DES16X3bfy      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.42,99.0,1.12889,0.00337,-0.620211,0.89131,-0.0438073,0.0483574,0.95769,0.98917794,0.99231637,0.9908653,0.9735411,0.9839267,0.98596543
1433026,DES16C1bod      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.64433,0.00909,0.38561,0.53102,0.0403588,0.0357337,0.95214,0.99982905,0.9997265,0.999413,0.99910456,0.9994343,0.9995015
1433040,DES16C2boe      ,0,0.7195,0.001,0.7201,0.001,11.35,0.04,22.18,99.0,0.4754,0.01081,-0.313318,0.60904,0.21595,0.0380376,0.95402,0.6750398,0.087392755,0.6486155,0.46195212,0.80208105,0.53501624
1433226,DES16X1bkm      ,0,0.5839,0.001,0.5852,0.001,11.0,0.03,21.68,99.0,0.53755,0.01517,-2.84399,0.59692,-0.115212,0.0401019,0.8905,0.9998863,0.9996025,0.99987113,0.99814665,0.9997534,0.999452
1433312,DES16X3biw      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.49,99.0,0.79546,0.00979,0.54748,0.23041,-0.0500002,0.0025329,0.76474,0.99999106,0.9999938,0.9947056,0.99997926,0.9999914,0.99893224
1434040,DES16C2bol      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.47,99.0,0.14344,0.00168,-1.95594,0.18076,0.16685,0.015536,0.78107,0.9999982,0.9999995,0.9999893,0.9999968,0.99963605,0.999924
1434066,DES16E1bkp      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.73,99.0,0.60293,0.00086,2.39055,0.39537,0.0119642,0.0247578,0.47372,0.99976045,0.9997955,0.9997099,0.99990606,0.99935156,0.9997047
1434082,DES16C3bhe      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.36,99.0,0.73892,0.00395,0.15831,0.64962,0.18923,0.0381334,0.82888,0.99975115,0.99998116,0.9997948,0.9999782,0.9999335,0.99988765
1434172,DES16S2bon      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,22.96,99.0,0.67229,0.01452,0.2282,0.4857,-0.145732,0.0317657,0.94795,0.9999795,0.9999945,0.9999447,0.99998915,0.99999595,0.99998075
1434203,DES16X1bkt      ,0,0.3757,0.001,0.3768,0.001,9.4,0.03,22.9,99.0,0.37505,0.00233,0.83864,0.20525,-0.0118895,0.0167329,0.19063,0.9999976,0.9999968,0.99999976,0.9999994,0.9999999,0.99999875
1434248,DES16X3biz      ,1,0.2373,0.001,0.2384,0.001,11.14,0.04,19.43,99.0,0.21641,0.00092,-0.859231,0.0841083,0.0899028,0.0093499,0.9395,1.0,0.9999999,0.99999976,0.9999995,1.0,0.9999998
1434262,DES16X3bja      ,0,0.7896,0.001,0.7911,0.001,11.06,0.06,23.03,99.0,0.79726,0.00346,1.64512,0.3918,-0.0762315,0.024814,0.31423,0.999977,0.99999607,0.99904686,0.9999608,0.99976486,0.99974906
1435022,DES16C1bop      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.93,99.0,0.57137,0.01685,-1.11984,0.43991,-0.036829,0.0354123,0.19039,0.9998472,0.9999893,0.9994091,0.9998616,0.9999794,0.9998174
1435033,DES16C2bhp      ,0,0.5804,0.001,0.581,0.001,10.5,0.03,22.78,99.0,0.66068,0.00688,-0.486439,0.40044,-0.0985392,0.026889,0.55703,0.20911427,0.42111424,0.83591264,0.606477,0.87386096,0.58929586
1435067,DES16E2bht      ,1,0.3914,0.001,0.3923,0.001,10.52,0.06,21.27,99.0,0.38789,0.0142,-1.24239,0.30705,-0.03151,0.0332519,0.52699,0.8255758,0.98763067,0.6132738,0.929424,0.9953772,0.8702563
1435094,DES16C3bid      ,0,1.0163,0.001,1.0171,0.001,11.34,0.11,23.85,99.0,0.88084,0.01671,-0.0808966,0.51187,-0.0155733,0.0322082,0.97067,0.99966323,0.9999963,0.99994063,0.9999906,0.99997044,0.99991226
1436021,DES16X3bji      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.37,99.0,0.61934,0.01074,-1.02858,0.46777,0.19661,0.0356677,0.35385,0.9998,0.9995857,0.9983877,0.9880151,0.9857233,0.9943024
1439027,DES16X3bjd      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.5,99.0,1.01907,0.00642,-1.49942,0.69185,-0.0747147,0.0396802,0.32648,0.999049,0.99703896,0.99925846,0.998868,0.9951793,0.99787873
1440057,DES16X1buy      ,1,0.5123,0.001,0.5135,0.001,9.59,0.02,22.38,99.0,0.53957,0.00846,-1.03184,0.23623,-0.128375,0.0221626,0.4121,0.9999795,0.9999989,0.9999913,0.9999881,0.999841,0.99995977
1441029,DES16E2bll      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.09,99.0,0.64118,0.00589,0.26907,0.32638,-0.109652,0.0233611,0.59813,0.9999975,0.9999865,0.9999647,0.9999702,0.99999595,0.999983
1442069,DES16X2bls      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.43,99.0,0.61424,0.03243,-1.28107,0.8629,0.12413,0.0621999,0.45857,0.99769944,0.9990288,0.9987232,0.9943832,0.9962513,0.9972172
1442085,DES16S2buz      ,0,0.6336,0.001,0.6348,0.001,10.48,0.03,22.64,99.0,0.61841,0.01844,-1.69464,0.58054,-0.0479591,0.0414935,0.0650188,0.995231,0.99969196,0.9993736,0.9995216,0.99793124,0.99834996
1443078,DES16S2bpf      ,0,0.611,0.001,0.6122,0.001,10.56,0.05,22.2,99.0,0.71474,0.03363,0.2246,0.65129,-0.062274,0.0520818,0.54384,0.99826884,0.99963903,0.99974185,0.9995383,0.99969554,0.99937665
1444028,DES16E2blz      ,0,0.5536,0.001,0.5547,0.001,8.76,0.06,24.08,99.0,0.5539,0.00768,-0.494468,0.3434,-0.00820194,0.0263172,0.71936,0.9999989,0.99999964,0.9999949,0.9999937,0.9999995,0.9999973
1444039,DES16E2bme      ,0,0.8681,0.001,0.8694,0.001,10.73,0.07,23.72,99.0,0.62846,0.01421,0.0999229,0.67064,0.12568,0.0446885,0.20742,0.8915334,0.97164154,0.9489319,0.988513,0.94776076,0.94967616
1447146,DES16C3bqi      ,0,1.0001,0.001,1.0009,0.001,9.42,0.02,23.91,99.0,0.88208,0.01299,-1.60812,0.3874,0.0400086,0.00917002,0.71122,0.98795927,0.99942183,0.9993356,0.9964232,0.9973464,0.99609727
1448075,DES16C1cbl      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.65,99.0,0.66233,0.00985,0.14466,0.44162,-0.0651569,0.0320663,0.56792,0.99999964,0.99999976,0.99999833,0.9999987,0.99999976,0.9999992
1448095,DES16C2brf      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.91,99.0,0.74474,0.01247,-1.65499,0.6535,-0.0876255,0.0381437,0.59161,0.96487844,0.98758614,0.9947673,0.9961909,0.9832818,0.9853409
1448120,DES16C3byr      ,0,0.9253,0.001,0.926,0.001,10.71,0.05,24.16,99.0,1.08557,0.01443,-0.13058,0.72782,-0.0795403,0.0432063,0.47084,0.9988072,0.99999547,0.99995124,0.9992937,0.9996778,0.9995451
1448122,DES16C3bza      ,0,0.5769,0.001,0.5775,0.001,9.41,0.02,23.06,99.0,0.86714,0.00507,1.86296,0.32625,-0.153953,0.0216441,0.0342513,0.9999974,0.99996066,0.9999964,0.99999106,0.9999981,0.99998873
1449029,DES16X3bqy      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.77,99.0,0.8437,0.00777,0.11038,0.24787,-7.35784e-06,0.00519199,0.0728823,0.999987,0.9999938,0.99992955,0.9999871,0.99997926,0.9999754
1449040,DES16S1bys      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.89,99.0,0.60317,0.00938,1.29683,0.3823,-0.0801727,0.0282485,0.85056,0.9999081,0.99982613,0.99998915,0.9979923,0.9999211,0.99952734
1449066,DES16C1bre      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.63,99.0,0.91029,0.01128,2.46526,0.33235,-0.0099962,0.0058853,0.5789,0.97534674,0.95472413,0.9728012,0.9458763,0.8937905,0.9485078
1449074,DES16C1cbq      ,0,0.3319,0.001,0.3323,0.001,10.57,0.01,20.4,99.0,0.32665,0.00475,-0.255041,0.26027,-0.0178208,0.0236219,0.84376,1.0,0.9999999,0.9999999,1.0,1.0,1.0
1449102,DES16C3brm      ,0,0.6983,0.001,0.699,0.001,9.79,0.03,23.75,99.0,0.67264,0.00802,-1.02532,0.50596,0.14443,0.0367582,0.59026,0.99997425,0.9999993,0.999995,0.99999297,0.99999154,0.9999906
1449113,DES16C3byv      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.48,99.0,0.94614,0.05,1.36302,0.0943395,-0.0951192,0.0200655,0.38856,0.99999726,0.9999988,0.99993837,0.999995,0.99999833,0.9999855
1449115,DES16C3bzc      ,0,0.8667,0.001,0.8675,0.001,9.49,0.03,23.74,99.0,0.81107,0.01538,2.02958,0.48424,0.0619448,0.0397499,0.99487,0.9900039,0.9993806,0.99873537,0.99808514,0.88791096,0.9748232
1450026,DES16S1byw      ,0,0.3583,0.001,0.3593,0.001,10.55,0.08,21.02,99.0,0.34684,0.00864,-0.707176,0.2977,0.00999291,0.00730672,0.67746,0.9999995,0.99999964,0.9999995,0.99999857,1.0,0.9999994
1450124,DES16X3btm      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.42,99.0,0.86377,0.02355,0.99002,0.59448,-0.00832327,0.050129,0.51032,0.95771253,0.99772936,0.9989666,0.99616736,0.9727461,0.98466444
1450148,DES16E1byy      ,0,0.4474,0.001,0.4484,0.001,9.3,0.03,23.26,99.0,0.45004,0.00586,-0.0459364,0.24348,-0.0373312,0.0221033,0.64672,1.0,0.99999917,0.99999976,0.9999993,0.9999999,0.99999964
1452059,DES16X1bvu      ,0,0.5642,0.001,0.5655,0.001,10.32,0.02,22.93,99.0,0.48983,0.00715,-1.25218,0.4671,0.10217,0.03177,0.0948277,0.998432,0.99996066,0.9994271,0.992421,0.99690384,0.9974289
1455021,DES16X3btp      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.6,99.0,0.91049,0.01954,0.0990493,0.6242,-0.0288983,0.0423283,0.98238,0.9998449,0.999966,0.9998864,0.99998176,0.9999558,0.9999269
1456021,DES16X3cdt      ,0,0.2482,0.001,0.2492,0.001,9.91,0.01,20.88,99.0,0.42222,0.00498,-2.50365,0.47556,0.0129908,0.0327323,0.60575,0.9999987,0.99999726,0.9999908,0.9999907,0.9999995,0.9999954
1457025,DES16X3bwe      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.82,99.0,0.991,0.00866,0.55427,0.5213,-0.0362981,0.0331282,0.53767,0.9999534,0.99996996,0.99996674,0.9999764,0.9998777,0.99994886
1461023,DES16X3cdv      ,0,0.8225,0.001,0.8239,0.001,9.76,0.09,24.06,99.0,0.83794,0.01234,0.8356,0.49948,-0.00191725,0.0365445,0.33759,0.9999919,0.9999651,0.9999881,0.99998677,0.9999882,0.99998397
1466075,DES16C1ccb      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.78,99.0,0.64942,0.01327,1.21464,0.49551,-0.0480966,0.0358642,0.22088,0.9999975,0.9999603,0.999961,0.9999082,0.9999726,0.99995995
1467057,DES16C3bzu      ,0,0.7039,0.001,0.7046,0.001,9.37,0.07,23.6,99.0,0.60403,0.00665,1.75513,0.21388,-0.00734678,0.0182842,0.46367,0.99999917,0.9999925,0.99985707,0.9972556,0.99999213,0.99941933
1469040,DES16S1caq      ,0,0.3267,0.0,0.3276,0.0,10.43,0.02,20.02,99.0,0.33031,0.01093,-0.166758,0.30625,-0.00273309,0.0315999,0.54286,1.0,0.9999999,0.9999999,1.0,0.9999964,0.9999992
1470063,DES16C1cii      ,0,0.5355,0.001,0.5361,0.001,10.28,0.03,22.18,99.0,0.50044,0.0109,-0.185713,0.27254,0.0675518,0.0439629,0.17087,0.9999949,0.999998,0.99999785,0.99997735,0.9999567,0.9999849
